common.bns,files,pilot.files,v1,v2,error.rate,idx,match.idx,keep,ref.time,pilot.time
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Treatment with oral antiviral drugs,treatment with oral antiviral drugs,1.934008508897023e-13,24,33,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Acute respiratory distress syndrome (ARDS),acute respiratory distress syndrome (ARDS),1.979527652906654e-13,22,11,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Neutrophils 79.2%,neutrophils 79.2%,2.0439205883349134e-13,47,28,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Female,female,2.0883295093199197e-13,37,3,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Total bilirubin 129.4 μmol/L,total bilirubin 129.4 μmol/L,2.206013149930186e-13,46,27,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Decompensated cirrhosis,decompensated cirrhosis,3.11750625314744e-13,18,7,TRUE,0,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Hemostasis with local epinephrine injection,hemostasis with local epinephrine injection,3.342881527146347e-13,16,40,TRUE,72,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The perioral wound progressed to exhibit local bleeding with crusting of blood,perioral wound progressed to exhibit local bleeding with crusting of blood,9.1722683014994e-4,12,21,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The anti-inflammatory effect of furacilin,anti-inflammatory effect of furacilin,0.00131948919447777,31,39,TRUE,72,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Platelet count 48 × 10⁹/L,platelet count 48 × 10^9/L,0.00727523438851784,49,30,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,73-year-old,73 years old,0.00847312786029208,17,2,TRUE,0,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,She was discharged from the hospital,discharged from the hospital,0.01207028813054089,11,44,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Her consciousness was intact,consciousness intact,0.02193714429360072,38,16,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Wet application of topical nitrocilin around the lips,wet application of topical nitrocilin,0.02252079308022836,28,36,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The patient's wound fully healed,wound fully healed,0.02841276358798694,10,43,TRUE,336,168
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Nutritional supportive care,nutritional and symptomatic supportive care,0.03068579104593283,29,38,TRUE,72,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The perioral wound measured approximately 10 cm × 10 cm,wound measured approximately 10 cm × 10 cm,0.03320018032915906,54,22,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Application of topical penciclovir around the lips,application of topical penciclovir and mupirocin,0.04426266017877678,25,35,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,No ongoing abdominal distension,no distension,0.05792446571360943,58,18,TRUE,72,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,2 d of dizziness,dizziness,0.05965832637265189,3,6,TRUE,-48,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Perioral herpes infection secondary to noninvasive ventilation,oral and perioral herpes infection,0.06871164816332442,13,14,TRUE,72,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,3-d history of abdominal pain,abdominal pain,0.07000772657472965,2,5,TRUE,-72,-72
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,A large wound developed around the patient's lips and in her mouth 2 d after noninvasive ventilation,large wound around the lips and in the mouth,0.07004734012833014,6,15,TRUE,54,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Treated with noninvasive ventilation for management of ARDS,noninvasive ventilation,0.07033919574366432,5,13,TRUE,6,-48
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The patient achieved good recovery after multidisciplinary consultation and treatment,multidisciplinary consultation,0.08886490724029117,52,32,TRUE,336,0
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,A gentle dressing change technique was used to prevent injury to the healing skin,wet wound healing approach,0.10232973423494884,55,42,TRUE,96,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,"After consultation, the cause of the patient's wound was identified as herpes infection",oral and topical antiviral and antibiotic administration,0.11891336586628232,51,37,TRUE,72,24
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,The patient was transferred to the gastroenterology department for further management,NA,Inf,7,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Laboratory values observed at the time of transfer to gastroenterology,NA,Inf,8,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Dermatology was consulted regarding treatment of the patient's perioral wounds,NA,Inf,9,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,A gradual communication strategy was used,NA,Inf,14,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,A nitrofurazone dressing with regular dressing change,NA,Inf,15,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Application of mupirocin around the lips,NA,Inf,26,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Symptomatic supportive care,NA,Inf,30,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Difficulty opening the mouth,NA,Inf,32,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Pain,NA,Inf,33,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Changes in self-image,NA,Inf,34,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Keeping the wound moist,NA,Inf,35,NA,FALSE,96,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,No observed adverse reactions,NA,Inf,36,NA,FALSE,336,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,Stomatology was consulted,NA,Inf,53,NA,FALSE,72,NA
PMC10037274_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10037274_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10037274_body.csv,No observed toxic side effects,NA,Inf,57,NA,FALSE,336,NA
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,event,event,1.113553693699032e-13,1,1,TRUE,time,time
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,Impaired consciousness,impaired consciousness,1.2789769243681806e-13,4,4,TRUE,0,-72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,cerebral angiograph,cerebral angiograph,1.4788170688007085e-13,26,22,TRUE,72,72
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,no clear neurological deficits,no clear neurological deficits,1.5898393712632244e-13,14,14,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,oral warfarin,oral warfarin,1.6764367671839866e-13,7,7,TRUE,0,-672
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,postoperative head CT,postoperative head CT,1.837419105754634e-13,37,28,TRUE,72,96
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,no cerebral infarction,no cerebral infarction,1.8840484727888906e-13,36,30,TRUE,72,96
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,female,female,1.9328982858723978e-13,3,3,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,hemorrhage in the third and fourth ventricles,hemorrhage in third and fourth ventricles,0.00130206258507215,16,16,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,60-year-old,60 years old,0.00827266938254189,2,2,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,sepsis triggered by pneumonia developed,sepsis triggered by pneumonia,0.0110436881432705,40,31,TRUE,72,120
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,no signs of hemorrhagic complications,no hemorrhagic complications,0.01361280584764323,35,29,TRUE,72,96
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,Glasgow Coma Scale (GCS) score was 14,Glasgow Coma Scale score 14,0.0183268359310158,13,13,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,Japan Coma Scale (JCS) score was II-10,Japan Coma Scale score II-10,0.02166189469098634,12,12,TRUE,0,0
PMC10370906_body,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_manual/PMC10370906_body.csv,/mnt/c/Research/textual-time-series-for-sepsis/camera-ready/sepsis-40_ablations/sepsis-40_l3370b_norole_tts/PMC10370906_body.csv,found lying at home with her family,found lying at home,0.02248760998450905,9,9,TRUE,0,-1
